"Time (s) Run #4","Temperature (°C) Run #4"
435.600,79.9
435.650,80.0
435.700,79.9
435.750,79.9
435.800,79.9
435.850,80.0
435.900,80.0
435.950,80.0
436.000,80.0
436.050,80.0
436.100,80.0
436.150,80.0
436.200,80.0
436.250,80.0
436.300,80.0
436.350,80.0
436.400,80.0
436.450,80.0
436.500,79.9
436.550,80.0
436.600,80.0
436.650,79.9
436.700,79.9
436.750,79.9
436.800,79.9
436.850,79.9
436.900,79.9
436.950,79.9
437.000,79.9
437.050,79.9
437.100,80.0
437.150,79.9
437.200,80.0
437.250,79.9
437.300,80.0
437.350,79.9
437.400,79.9
437.450,80.0
437.500,80.0
437.550,79.9
437.600,79.9
437.650,79.9
437.700,79.9
437.750,79.9
437.800,79.9
437.850,79.9
437.900,79.9
437.950,79.9
438.000,79.9
438.050,79.9
438.100,79.9
438.150,79.9
438.200,79.9
438.250,79.9
438.300,79.9
438.350,79.9
438.400,79.9
438.450,79.9
438.500,79.9
438.550,79.9
438.600,79.9
438.650,79.9
438.700,79.9
438.750,79.9
438.800,79.9
438.850,79.9
438.900,79.9
438.950,79.9
439.000,79.9
439.050,79.9
439.100,79.9
439.150,79.9
439.200,79.9
439.250,79.9
439.300,79.9
439.350,79.9
439.400,79.9
439.450,79.9
439.500,79.8
439.550,79.8
439.600,79.8
439.650,79.8
439.700,79.8
439.750,79.8
439.800,79.8
439.850,79.8
439.900,79.8
439.950,79.8
440.000,79.8
440.050,79.8
440.100,79.8
440.150,79.8
440.200,79.8
440.250,79.8
440.300,79.8
440.350,79.8
440.400,79.8
440.450,79.8
440.500,79.8
440.550,79.8
440.600,79.8
440.650,79.8
440.700,79.8
440.750,79.8
440.800,79.8
440.850,79.7
440.900,79.7
440.950,79.7
441.000,79.7
441.050,79.7
441.100,79.7
441.150,79.7
441.200,79.7
441.250,79.7
441.300,79.7
441.350,79.7
